"","ID","condition","date","OS","learn_trial_n","chosen_door","reward","task_stim","catch_success","catch_rt","blue_val","red_val","yellow_val","purple_val","noise","catch_fail","optimal_choice","reward_list","chosen_door_num","ID_num","inverse_temperature","directed_exploration","perseveration","learning_rate","prediction_error"
"2452","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",52,"yellow_door",67,"Scenes_paint/Twelve_Apostles_Australia.jpg",0,NA,47.452,37.583,59.141,56.655,8.1048,NA,1,2,4,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.491135039604745,7.35535642069119
"2453","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",53,"yellow_door",57,"Scenes_paint/Big_Ben_1.jpg",1,0.4184,43.356,36.633,60.155,56.254,-3.3146,NA,1,2,4,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.491135039604729,-6.0397001300128
"2454","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",54,"yellow_door",55,"Scenes_paint/Hogwarts.jpg",0,NA,47.776,32.086,56.384,56.664,-0.88795,NA,0,2,4,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.491135039604725,-4.90818814247196
"2455","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",55,"yellow_door",59,"Scenes_paint/NASCAR_track.jpg",0,NA,49.288,31.777,60.127,57.685,-0.92706,NA,1,2,4,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.491135039604724,1.62535575669004
"2456","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",56,"yellow_door",56,"Scenes_paint/DevilsTower.jpg",0,NA,48.139,31.938,61.295,61.785,-4.8532,NA,0,2,4,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.491135039604724,-2.0388776273649
"2457","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",57,"yellow_door",65,"Scenes_paint/Great_Wall_Of_China_1.jpg",0,NA,49.055,30.866,64.172,66.253,1.0703,NA,0,2,4,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.491135039604724,8.07790183638298
"2458","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",58,"yellow_door",61,"Scenes_paint/Mount_Everest.png",0,NA,54.545,26.749,58.703,68.49,2.2275,NA,0,2,4,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.491135039604724,0.289147994399968
"2459","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",59,"yellow_door",61,"Scenes_paint/Provence_Lavender.jpg",0,NA,49.43,28.09,60.196,64.966,1.2802,NA,0,2,4,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.491135039604724,0.325124231282125
"2460","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",60,"yellow_door",62,"Scenes_paint/Oxford.jpg",0,NA,51.893,27.532,60.337,65.936,1.6868,NA,0,2,4,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.491135039604724,1.34313104207809
"2461","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",61,"yellow_door",56,"Scenes_paint/Colosseum_1.jpg",0,NA,54.139,30.977,60.696,69.567,-5.0725,NA,0,2,4,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.491135039604724,-5.1309366215896
"2462","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",62,"yellow_door",41,"Scenes_paint/Small_World_Ride.jpg",0,NA,49.614,30.171,54.246,69.209,-12.844,NA,0,2,4,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.491135039604724,-17.4697342174198
"2463","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",63,"yellow_door",57,"Scenes_paint/Westminster_Abbey_1.jpg",0,NA,48.772,31.643,55.615,67.631,1.8748,NA,0,2,4,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.491135039604724,7.10845605335154
"2464","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",64,"yellow_door",54,"Scenes_paint/night_sky.jpg",1,0.5515,46.841,35.363,57.261,68.709,-3.0502,NA,0,2,4,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.491135039604724,0.672721403048101
"2465","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",65,"yellow_door",48,"Scenes_paint/Globe_Theatre.jpg",0,NA,48.045,35.548,52.313,67.441,-4.6004,NA,0,2,4,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.491135039604724,-5.59768976922282
"2466","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",66,"yellow_door",41,"Scenes_paint/Itsukushima_Shrine_Japan.jpg",0,NA,46.41,33.708,47.855,68.762,-6.5287,NA,0,2,4,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.491135039604724,-9.834553304524
"2467","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",67,"blue_door",45,"Scenes_paint/mt_kilimanjaro.jpg",0,NA,47.691,30.353,48.215,71.348,-2.2414,NA,0,2,2,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.930442176464879,-5.8097949589582
"2468","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",68,"red_door",36,"Scenes_paint/Disney_Concert_Hall.jpg",0,NA,45.128,31.329,47.065,72.171,4.3385,NA,0,2,1,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.928728442558657,-12.9523853287978
"2469","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",69,"yellow_door",48,"Scenes_paint/London_Bridge_1.jpg",0,NA,43.772,29.22,48.884,73.206,-0.76197,NA,0,2,4,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.651257345994762,1.8021661309673
"2470","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",70,"purple_door",70,"Scenes_paint/Taj_Mahal_1.jpg",0,NA,44.147,31.787,44.277,73.176,-3.4791,NA,1,2,3,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.918641760686227,16.5490243369858
"2471","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",71,"purple_door",66,"Scenes_paint/London_Eye.jpg",0,NA,48.732,39.526,45.502,74.649,-8.3846,NA,1,2,3,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.57961244610384,-2.3476814690937
"2472","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",72,"purple_door",76,"Scenes_paint/Stonehenge_1.jpg",0,NA,54.809,43.404,44.774,75.464,1.0282,NA,1,2,3,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.512375198325996,9.29164968143033
"2473","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",73,"purple_door",71,"Scenes_paint/Biltmore_Mansion_1.jpg",0,NA,61.962,45.632,44.819,72.307,-1.1426,NA,1,2,3,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.496401055386284,-0.117066923731571
"2474","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",74,"purple_door",69,"Scenes_paint/Matterhorn.jpg",0,NA,62.401,44.956,45.543,68.12,1.1838,NA,1,2,3,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.492450869749059,-1.71358792086085
"2475","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",75,"purple_door",68,"Scenes_paint/Faneuil_Hall.jpg",0,NA,62.397,47.538,45.808,63.398,4.2698,NA,1,2,3,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.49146446776572,-1.54386648587644
"2476","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",76,"purple_door",57,"Scenes_paint/White_House_2.jpg",1,0.5955,65.682,48.182,46.994,62.435,-5.4313,NA,0,2,3,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.491217554514195,-11.4770351452663
"2477","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",77,"yellow_door",43,"Scenes_paint/Multnomah_Falls.jpg",0,NA,67.693,43.583,47.462,67.333,-4.587,NA,0,2,4,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.800056907091991,-4.69720725228923
"2478","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",78,"purple_door",64,"Scenes_paint/Sydney_Opera_House_1.jpg",0,NA,64.647,41.421,47.564,60.952,3.3305,NA,0,2,3,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.587431096470144,1.57836222943609
"2479","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",79,"purple_door",74,"Scenes_paint/Madison_Square_Garden_1.jpg",0,NA,63.432,39.019,49.988,65.042,8.666,NA,1,2,3,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.514167212500057,10.8701037703117
"2480","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",80,"purple_door",55,"Scenes_paint/Niagara_Falls_1.jpg",0,NA,67.496,35.234,52.217,58.877,-3.9558,NA,0,2,3,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.496840363360621,-13.4119564510242
"2481","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",81,"purple_door",60,"Scenes_paint/Isle_Of_Skye.jpg",0,NA,73.126,36.282,53.066,57.675,2.6145,NA,0,2,3,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.492560333072073,-1.55568211031437
"2482","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",82,"purple_door",59,"Scenes_paint/Acropolis.jpg",0,NA,71.421,38.574,55.136,57.574,1.4827,NA,0,2,3,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.491491853531294,-1.61246840898844
"2483","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",83,"purple_door",60,"Scenes_paint/River_Thames.jpg",0,NA,65.899,42.543,56.89,59.638,-0.016351,NA,0,2,3,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.491224412874687,0.341093912585009
"2484","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",84,"purple_door",49,"Scenes_paint/Buckingham_Palace_1.jpg",0,NA,64.69,44.022,53.247,60.339,-11.502,NA,0,2,3,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.491157428397368,-10.6653058045522
"2485","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",85,"yellow_door",54,"Scenes_paint/Stanley_Park_Totems.jpg",0,NA,62.148,44.611,53.704,61.502,0.48075,NA,0,2,4,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.804520711199317,9.3098220433799
"2486","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",86,"blue_door",59,"Scenes_paint/times_square.jpg",0,NA,56.597,42.772,56.463,59.092,2.0092,NA,0,2,2,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.88267863592953,12.3567645062665
"2487","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",87,"blue_door",56,"Scenes_paint/Hagia_Sophia_1.jpg",0,NA,58.465,44.038,57.961,52.884,-2.8941,NA,1,2,2,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.573372320398611,-1.42646281709216
"2488","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",88,"red_door",56,"Scenes_paint/Plaza_de_Espana.jpg",0,NA,59.667,48.154,59.028,55.326,7.5021,NA,0,2,1,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.885948409146565,15.3945068191216
"2489","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",89,"purple_door",60,"Scenes_paint/Louvre_Museum_1.jpg",0,NA,55.553,45.509,60.718,60.972,-1.1418,NA,1,2,3,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.730603386635231,5.9243361401727
"2490","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",90,"purple_door",60,"Scenes_paint/Bali.jpg",0,NA,56.266,49.436,57.3,61.774,-1.8766,NA,1,2,3,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.544799905364419,1.73382175667843
"2491","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",91,"purple_door",55,"Scenes_paint/Rock_Of_Gibralter_1.jpg",0,NA,59.169,44.183,60.656,58.556,-3.2023,NA,0,2,3,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.50423310509941,-4.05970763985338
"2492","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",92,"blue_door",54,"Scenes_paint/Beaghmore_Stone_Circle.jpg",0,NA,53.74,49.448,60.168,61.177,0.17565,NA,0,2,2,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.73556751080671,-2.08415119101599
"2493","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",93,"blue_door",61,"Scenes_paint/Zion_National_Park.jpg",0,NA,55.836,55.239,59.646,59.148,5.1749,NA,0,2,2,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.545792874987356,6.52352103621612
"2494","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",94,"blue_door",63,"Scenes_paint/Great_Salt_Lake_1.jpg",0,NA,58.279,57.102,59.484,55.233,4.762,NA,0,2,2,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.504469110128869,5.09483604716819
"2495","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",95,"blue_door",62,"Scenes_paint/Boston_Common.jpg",0,NA,59.217,57.019,61.195,52.668,2.4157,NA,0,2,2,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.494453703482438,1.69644440250148
"2496","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",96,"blue_door",59,"Scenes_paint/Uluru_Rock.jpg",1,0.923,61.806,61.158,59.722,56.546,-2.4349,NA,1,2,2,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.491965074641366,-1.95963396650033
"2497","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",97,"blue_door",60,"Scenes_paint/Yellowstone_Hot_Springs.jpg",0,NA,58.446,67.193,64.396,58.066,1.5629,NA,0,2,2,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.491342894916407,0.168364729031538
"2498","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",98,"blue_door",60,"Scenes_paint/Guggenheim_Museum_1.jpg",0,NA,60.562,65.063,63.899,55.694,-0.94723,NA,0,2,2,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.491187106157247,0.248235421050417
"2499","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",99,"purple_door",54,"Scenes_paint/Plitvice_Lakes.jpg",0,NA,61.42,64.249,65.963,55.01,-0.56622,NA,0,2,3,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.795441508805989,-2.14372091895063
"2500","5e820eb36551aa02fd72e1dc","imperative","2021-12-14_14h42.21.841","Win32",100,"red_door",65,"Scenes_paint/Baobab_Forest.jpg",0,NA,59.612,59.38,70.814,57.189,5.8121,NA,0,2,1,25,0.113164959941195,-0.137650389426422,0.617269208786237,0.846856671621059,11.519662532145
"2501","5e8649f063e179270e2e05a4","interrogative","2021-12-14_13h01.48.400","Win32",1,"red_door",72,"Scenes_paint/Space_Needle_1.jpg",0,NA,37.634,71.92,21.147,28.922,0.55047,NA,1,3,1,26,0.000902037202703232,3.2919549690798,1.5386370915264,0.5,22
"2502","5e8649f063e179270e2e05a4","interrogative","2021-12-14_13h01.48.400","Win32",2,"blue_door",37,"Scenes_paint/Acropolis.jpg",0,NA,33.712,75.849,20.746,28.74,3.6189,NA,0,3,2,26,0.000902037202703232,3.2919549690798,1.5386370915264,0.593077261085731,-13
"2503","5e8649f063e179270e2e05a4","interrogative","2021-12-14_13h01.48.400","Win32",3,"purple_door",39,"Scenes_paint/Twelve_Apostles_Australia.jpg",0,NA,36.793,73.266,23.24,35.22,3.854,NA,0,3,3,26,0.000902037202703232,3.2919549690798,1.5386370915264,0.655179069902846,-11
"2504","5e8649f063e179270e2e05a4","interrogative","2021-12-14_13h01.48.400","Win32",4,"yellow_door",27,"Scenes_paint/Hagia_Sophia_1.jpg",0,NA,39.873,70.859,22.085,39.28,4.678,NA,0,3,4,26,0.000902037202703232,3.2919549690798,1.5386370915264,0.699541366292537,-23
"2505","5e8649f063e179270e2e05a4","interrogative","2021-12-14_13h01.48.400","Win32",5,"red_door",73,"Scenes_paint/Sydney_Opera_House_1.jpg",0,NA,40.451,70.976,22.386,40.005,1.9937,NA,1,3,1,26,0.000902037202703232,3.2919549690798,1.5386370915264,0.697378741162579,12.7040419258017
"2506","5e8649f063e179270e2e05a4","interrogative","2021-12-14_13h01.48.400","Win32",6,"blue_door",42,"Scenes_paint/Faneuil_Hall.jpg",0,NA,39.508,72.25,19.54,43.103,2.3687,NA,0,3,2,26,0.000902037202703232,3.2919549690798,1.5386370915264,0.70466666227192,-0.783465273301132
"2507","5e8649f063e179270e2e05a4","interrogative","2021-12-14_13h01.48.400","Win32",7,"purple_door",43,"Scenes_paint/CN_Tower.jpg",0,NA,41.21,76.085,20.391,40.921,2.5417,NA,0,3,3,26,0.000902037202703232,3.2919549690798,1.5386370915264,0.709337067194181,-0.254303765188062
"2508","5e8649f063e179270e2e05a4","interrogative","2021-12-14_13h01.48.400","Win32",8,"yellow_door",20,"Scenes_paint/Itsukushima_Shrine_Japan.jpg",0,NA,48.487,74.482,22.314,38.74,-2.4789,NA,0,3,4,26,0.000902037202703232,3.2919549690798,1.5386370915264,0.712583922159871,-14.940334790377
"2509","5e8649f063e179270e2e05a4","interrogative","2021-12-14_13h01.48.400","Win32",9,"red_door",78,"Scenes_paint/Great_Plains.jpg",0,NA,50.657,75.855,23.827,37.303,1.9557,NA,1,3,1,26,0.000902037202703232,3.2919549690798,1.5386370915264,0.712427323484594,10.0705373275974
"2510","5e8649f063e179270e2e05a4","interrogative","2021-12-14_13h01.48.400","Win32",10,"blue_door",57,"Scenes_paint/Abu_Simbel_Egypt.jpg",0,NA,53.24,74.613,25.099,38.385,4.2243,NA,0,3,2,26,0.000902037202703232,3.2919549690798,1.5386370915264,0.712954371739609,14.2713955147591
"2511","5e8649f063e179270e2e05a4","interrogative","2021-12-14_13h01.48.400","Win32",11,"purple_door",41,"Scenes_paint/mt_kilimanjaro.jpg",0,NA,53.279,72.415,22.376,39.089,1.4891,NA,0,3,3,26,0.000902037202703232,3.2919549690798,1.5386370915264,0.713291111803072,-2.51721240913439
"2512","5e8649f063e179270e2e05a4","interrogative","2021-12-14_13h01.48.400","Win32",12,"yellow_door",19,"Scenes_paint/Sydney_Bridge_1.jpg",0,NA,59.702,68.704,22.752,41.833,-4.1217,NA,0,3,4,26,0.000902037202703232,3.2919549690798,1.5386370915264,0.713524747563785,-6.93936848817105
"2513","5e8649f063e179270e2e05a4","interrogative","2021-12-14_13h01.48.400","Win32",13,"red_door",67,"Scenes_paint/Louvre_Museum_1.jpg",0,NA,56.921,67.228,23.601,44.314,-0.19577,NA,1,3,1,26,0.000902037202703232,3.2919549690798,1.5386370915264,0.713513487845225,-6.49723767238321
"2514","5e8649f063e179270e2e05a4","interrogative","2021-12-14_13h01.48.400","Win32",14,"blue_door",58,"Scenes_paint/London_Bridge_1.jpg",0,NA,56.698,64.586,23.932,44.321,1.368,NA,0,3,2,26,0.000902037202703232,3.2919549690798,1.5386370915264,0.713551380013277,5.28237408976563
"2515","5e8649f063e179270e2e05a4","interrogative","2021-12-14_13h01.48.400","Win32",15,"purple_door",49,"Scenes_paint/Baobab_Forest.jpg",0,NA,58.344,65.773,26.761,44.324,4.5539,NA,0,3,3,26,0.000902037202703232,3.2919549690798,1.5386370915264,0.713575584714123,6.74845053558938
"2516","5e8649f063e179270e2e05a4","interrogative","2021-12-14_13h01.48.400","Win32",16,"yellow_door",27,"Scenes_paint/Plaza_de_Espana.jpg",0,NA,56.192,68.637,26.509,43.669,0.46459,NA,0,3,4,26,0.000902037202703232,3.2919549690798,1.5386370915264,0.713592375927778,4.1551613527658
"2517","5e8649f063e179270e2e05a4","interrogative","2021-12-14_13h01.48.400","Win32",17,"yellow_door",28,"Scenes_paint/Niagara_Falls_1.jpg",0,NA,53.153,68.517,25.509,43.835,2.9054,NA,0,3,4,26,0.000902037202703232,3.2919549690798,1.5386370915264,0.541364028302889,1.79335274447519
"2518","5e8649f063e179270e2e05a4","interrogative","2021-12-14_13h01.48.400","Win32",18,"purple_door",46,"Scenes_paint/Northern_Lights.jpg",0,NA,50.35,68.194,28.624,45.132,1.152,NA,0,3,3,26,0.000902037202703232,3.2919549690798,1.5386370915264,0.674147622235954,-1.20902513605107
"2519","5e8649f063e179270e2e05a4","interrogative","2021-12-14_13h01.48.400","Win32",19,"blue_door",45,"Scenes_paint/Gherkin_London.jpg",0,NA,49.693,65.377,29.78,46.677,-4.3662,NA,0,3,2,26,0.000902037202703232,3.2919549690798,1.5386370915264,0.743622465874508,-10.9721110859271
"2520","5e8649f063e179270e2e05a4","interrogative","2021-12-14_13h01.48.400","Win32",20,"red_door",51,"Scenes_paint/The_Golden_Temple_1.jpg",1,0.4562,45.257,60.874,29.333,46.531,-10.223,NA,1,3,1,26,0.000902037202703232,3.2919549690798,1.5386370915264,0.786273847628154,-15.7997530258919
"2521","5e8649f063e179270e2e05a4","interrogative","2021-12-14_13h01.48.400","Win32",21,"red_door",61,"Scenes_paint/SF_Chinatown.jpg",0,NA,44.089,57.87,34.269,44.681,2.8357,NA,1,3,1,26,0.000902037202703232,3.2919549690798,1.5386370915264,0.555692904038308,6.69495943228214
"2522","5e8649f063e179270e2e05a4","interrogative","2021-12-14_13h01.48.400","Win32",22,"blue_door",51,"Scenes_paint/Disney_Concert_Hall.jpg",0,NA,44.155,57.917,34.485,48.136,6.9243,NA,0,3,2,26,0.000902037202703232,3.2919549690798,1.5386370915264,0.677011264675486,3.0811519502207
"2523","5e8649f063e179270e2e05a4","interrogative","2021-12-14_13h01.48.400","Win32",23,"purple_door",46,"Scenes_paint/Mount_Everest.png",0,NA,43.163,61.296,39.102,44.264,1.7052,NA,0,3,3,26,0.000902037202703232,3.2919549690798,1.5386370915264,0.741408262790986,-0.680117655733405
"2524","5e8649f063e179270e2e05a4","interrogative","2021-12-14_13h01.48.400","Win32",24,"yellow_door",34,"Scenes_paint/Stonehenge_1.jpg",0,NA,44.192,59.323,40.12,37.909,-6.2763,NA,0,3,4,26,0.000902037202703232,3.2919549690798,1.5386370915264,0.779847774065554,4.3279124502372
"2525","5e8649f063e179270e2e05a4","interrogative","2021-12-14_13h01.48.400","Win32",25,"red_door",54,"Scenes_paint/Crop_Circles.jpg",0,NA,40.93,56.576,44.488,41.385,-2.6663,NA,1,3,1,26,0.000902037202703232,3.2919549690798,1.5386370915264,0.701782070900726,-3.51172697973537
"2526","5e8649f063e179270e2e05a4","interrogative","2021-12-14_13h01.48.400","Win32",26,"blue_door",43,"Scenes_paint/night_sky.jpg",1,0.5255,40.001,58.463,50.379,41.95,2.727,NA,0,3,2,26,0.000902037202703232,3.2919549690798,1.5386370915264,0.710944071682923,-7.00451396166606
"2527","5e8649f063e179270e2e05a4","interrogative","2021-12-14_13h01.48.400","Win32",27,"purple_door",33,"Scenes_paint/Globe_Theatre.jpg",0,NA,37.438,59.109,50.546,47.027,-13.929,NA,0,3,3,26,0.000902037202703232,3.2919549690798,1.5386370915264,0.715582301697623,-13.4206315219301
"2528","5e8649f063e179270e2e05a4","interrogative","2021-12-14_13h01.48.400","Win32",28,"yellow_door",45,"Scenes_paint/Vegas_Caesars.jpg",0,NA,32.349,64.018,48.002,47.064,-2.9059,NA,0,3,4,26,0.000902037202703232,3.2919549690798,1.5386370915264,0.718280658034091,10.8677557732374
"2529","5e8649f063e179270e2e05a4","interrogative","2021-12-14_13h01.48.400","Win32",29,"red_door",65,"Scenes_paint/Pentagon_1.jpg",0,NA,31.392,62.576,45.595,43.348,2.2339,NA,1,3,1,26,0.000902037202703232,3.2919549690798,1.5386370915264,0.712745994879255,10.2757839264895
"2530","5e8649f063e179270e2e05a4","interrogative","2021-12-14_13h01.48.400","Win32",30,"blue_door",35,"Scenes_paint/times_square.jpg",0,NA,31.343,60.451,48.619,46.61,3.3983,NA,0,3,2,26,0.000902037202703232,3.2919549690798,1.5386370915264,0.713406795536341,-10.3431346863752
"2531","5e8649f063e179270e2e05a4","interrogative","2021-12-14_13h01.48.400","Win32",31,"purple_door",38,"Scenes_paint/Great_Wall_Of_China_1.jpg",0,NA,31.94,57.901,51.484,45.052,-6.6304,NA,0,3,3,26,0.000902037202703232,3.2919549690798,1.5386370915264,0.713740165713977,0.339176794991751
"2532","5e8649f063e179270e2e05a4","interrogative","2021-12-14_13h01.48.400","Win32",32,"yellow_door",50,"Scenes_paint/Yellowstone_Hot_Springs.jpg",0,NA,34.612,57.478,53.18,46.635,-3.5493,NA,0,3,4,26,0.000902037202703232,3.2919549690798,1.5386370915264,0.713933751959338,7.54568023026343
"2533","5e8649f063e179270e2e05a4","interrogative","2021-12-14_13h01.48.400","Win32",33,"red_door",60,"Scenes_paint/Buckingham_Palace_1.jpg",0,NA,30.817,56.405,52.226,51.915,3.0958,NA,1,3,1,26,0.000902037202703232,3.2919549690798,1.5386370915264,0.7135363999437,-1.27710663593188
"2534","5e8649f063e179270e2e05a4","interrogative","2021-12-14_13h01.48.400","Win32",34,"blue_door",30,"Scenes_paint/EasterIsland.jpg",0,NA,33.017,61.194,55.62,54.759,-3.4898,NA,0,3,2,26,0.000902037202703232,3.2919549690798,1.5386370915264,0.713583899056789,-8.73460457208637
"2535","5e8649f063e179270e2e05a4","interrogative","2021-12-14_13h01.48.400","Win32",35,"purple_door",59,"Scenes_paint/Biltmore_Mansion_1.jpg",0,NA,34.584,60.687,59.701,56.583,2.0644,NA,0,3,3,26,0.000902037202703232,3.2919549690798,1.5386370915264,0.713607856112113,20.3228326534669
"2536","5e8649f063e179270e2e05a4","interrogative","2021-12-14_13h01.48.400","Win32",36,"yellow_door",67,"Scenes_paint/Uluru_Rock.jpg",0,NA,34.009,59.404,62.01,54.405,4.7525,NA,1,3,4,26,0.000902037202703232,3.2919549690798,1.5386370915264,0.713621766004316,19.020408081482
"2537","5e8649f063e179270e2e05a4","interrogative","2021-12-14_13h01.48.400","Win32",37,"red_door",61,"Scenes_paint/valley_of_flowers.jpg",0,NA,36.786,58.021,59.485,52.44,3.0017,NA,0,3,1,26,0.000902037202703232,3.2919549690798,1.5386370915264,0.71359321332338,1.2976089963071
"2538","5e8649f063e179270e2e05a4","interrogative","2021-12-14_13h01.48.400","Win32",38,"blue_door",35,"Scenes_paint/White_House_2.jpg",0,NA,36.164,57.717,62.631,53.333,-1.5972,NA,0,3,2,26,0.000902037202703232,3.2919549690798,1.5386370915264,0.713596626785553,1.3783127302706
"2539","5e8649f063e179270e2e05a4","interrogative","2021-12-14_13h01.48.400","Win32",39,"purple_door",53,"Scenes_paint/Vatican_City_1.jpg",0,NA,33.597,58.966,60.013,55.536,-2.6415,NA,0,3,3,26,0.000902037202703232,3.2919549690798,1.5386370915264,0.713598348397403,0.0238125574632377
